Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","762","Tadjikistan","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","7996.848138","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","762","Tadjikistan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-3.661879","E","Valeur estimée",""
"MK","Indicateurs macro","762","Tadjikistan","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","8990.673371","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","762","Tadjikistan","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","4.092494","E","Valeur estimée",""
"MK","Indicateurs macro","762","Tadjikistan","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","9631.287359","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","762","Tadjikistan","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","7.125317","E","Valeur estimée",""
"MK","Indicateurs macro","762","Tadjikistan","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","9278.60128","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","762","Tadjikistan","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-3.661879","E","Valeur estimée",""
"MK","Indicateurs macro","148","Tchad","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","11371.980167","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","148","Tchad","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","9.408871","E","Valeur estimée",""
"MK","Indicateurs macro","148","Tchad","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","11271.66391","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","148","Tchad","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-0.882135","E","Valeur estimée",""
"MK","Indicateurs macro","148","Tchad","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","11154.266851","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","148","Tchad","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-1.041524","E","Valeur estimée",""
"MK","Indicateurs macro","148","Tchad","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","11205.891047","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","148","Tchad","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","9.240696","E","Valeur estimée",""
"MK","Indicateurs macro","148","Tchad","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","11098.376651","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","148","Tchad","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-0.959445","E","Valeur estimée",""
"MK","Indicateurs macro","148","Tchad","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","10994.140148","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","148","Tchad","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-0.939205","E","Valeur estimée",""
"MK","Indicateurs macro","203","Tchéquie","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","248950.103352","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Tchéquie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","13.868778","E","Valeur estimée",""
"MK","Indicateurs macro","203","Tchéquie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","252498.032247","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Tchéquie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","1.425157","E","Valeur estimée",""
"MK","Indicateurs macro","203","Tchéquie","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","245349.489988","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Tchéquie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-2.831128","E","Valeur estimée",""
"MK","Indicateurs macro","203","Tchéquie","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","235280.883881","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Tchéquie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","14.07529","E","Valeur estimée",""
"MK","Indicateurs macro","203","Tchéquie","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","237234.462384","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Tchéquie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","0.830318","E","Valeur estimée",""
"MK","Indicateurs macro","203","Tchéquie","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","236796.716968","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","203","Tchéquie","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-0.18452","E","Valeur estimée",""
"MK","Indicateurs macro","764","Thaïlande","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","506610.852246","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","764","Thaïlande","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","11.012006","E","Valeur estimée",""
"MK","Indicateurs macro","764","Thaïlande","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","544263.738706","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","764","Thaïlande","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","7.432309","E","Valeur estimée",""
"MK","Indicateurs macro","764","Thaïlande","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","501795.391454","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","764","Thaïlande","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-7.802899","E","Valeur estimée",""
"MK","Indicateurs macro","764","Thaïlande","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","millions","27057.639847","E","Valeur estimée",""
"MK","Indicateurs macro","764","Thaïlande","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","5.340912","E","Valeur estimée",""
"MK","Indicateurs macro","764","Thaïlande","6129","Croissance annuelle US$","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","9.79408","E","Valeur estimée",""
"MK","Indicateurs macro","764","Thaïlande","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","482064.319941","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","764","Thaïlande","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","10.587217","E","Valeur estimée",""
"MK","Indicateurs macro","764","Thaïlande","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","524213.49701","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","764","Thaïlande","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","8.743476","E","Valeur estimée",""
"MK","Indicateurs macro","764","Thaïlande","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","487772.205457","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","764","Thaïlande","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-6.951613","E","Valeur estimée",""
"MK","Indicateurs macro","626","Timor-Leste","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","1583.876223","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","626","Timor-Leste","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","-1.964179","E","Valeur estimée",""
"MK","Indicateurs macro","626","Timor-Leste","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2047.931733","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","626","Timor-Leste","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","29.298723","E","Valeur estimée",""
"MK","Indicateurs macro","626","Timor-Leste","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","1902.156815","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","626","Timor-Leste","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-7.118153","E","Valeur estimée",""
"MK","Indicateurs macro","626","Timor-Leste","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","2263.656284","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","626","Timor-Leste","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","-1.080201","E","Valeur estimée",""
"MK","Indicateurs macro","626","Timor-Leste","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","2730.967258","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","626","Timor-Leste","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","20.644078","E","Valeur estimée",""
"MK","Indicateurs macro","626","Timor-Leste","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","2382.618783","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","626","Timor-Leste","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-12.755498","E","Valeur estimée",""
"MK","Indicateurs macro","768","Togo","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","6973.511022","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","768","Togo","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","9.175636","E","Valeur estimée",""
"MK","Indicateurs macro","768","Togo","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","6894.331919","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","768","Togo","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-1.135427","E","Valeur estimée",""
"MK","Indicateurs macro","768","Togo","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","7145.736991","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","768","Togo","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","3.646547","E","Valeur estimée",""
"MK","Indicateurs macro","768","Togo","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","7001.270674","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","768","Togo","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","8.861072","E","Valeur estimée",""
"MK","Indicateurs macro","768","Togo","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","6921.77638","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","768","Togo","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-1.135427","E","Valeur estimée",""
"MK","Indicateurs macro","768","Togo","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","7234.211321","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","768","Togo","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","4.513797","E","Valeur estimée",""
"MK","Indicateurs macro","776","Tonga","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","479.850036","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","776","Tonga","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","4.015822","E","Valeur estimée",""
"MK","Indicateurs macro","776","Tonga","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","508.414737","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","776","Tonga","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","5.952839","E","Valeur estimée",""
"MK","Indicateurs macro","776","Tonga","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","491.070206","X","Ciffre de sources internationales",""
